fsym_id	ticker
KRQWJW-R	NGL-CA
KRQZLV-R	MTMAX-US
KRR04C-R	DGECX-US
KRR3CH-R	FMCLX-US
KRR3VZ-R	NTDOY-US
KRR524-R	RDL-CA
KRR722-R	FOREY-US
KRR843-R	BHWB-US
KRRB85-R	MSITF-US
KRRDD7-R	TRR-CA
KRRFG8-R	FCGYF-US
KRRGJ9-R	HRMVX-US
KRRGKB-R	GTSFX-US
KRRHLB-R	EWU-MX
KRRKVJ-R	ECIFY-US
KRRMZL-R	SBSNY-US
KRRR5P-R	PBGZY-US
KRRVT6-R	ZLDAF-US
KRS14C-R	APAAF-US
KRS2PW-R	SVNWF-US
KRSBKH-R	VAAAN-MX
KRSNTF-R	PUBQQ-US
KRSQL4-R	SNNF-US
KRSTN3-R	AQCIX-US
KRSWN1-R	BTAEF-US
KRSZDQ-R	GLFE-US
KRT0GR-R	MFLJX-US
KRT23B-R	IGTTX-US
KRT757-R	QNZIX-US
KRTPSD-R	GMDIX-US
KRTT7R-R	PAEZX-US
KRTW3K-R	QID-US
KRTW7P-R	ACTINVRB-MX
KRTYCR-R	AII-CA
KRTZ9N-R	TWC-US
KRV1FQ-R	AOTIX-US
KRV1W4-R	GDIV-US
KRVCPN-R	ARSUF-US
KRVF52-R	OICAX-US
KRVG73-R	EUGCX-US
KRVJNG-R	SPTTY-US
KRVKF6-R	VNYAX-US
KRVLH7-R	BOS-CA
KRVNM9-R	JPOTF-US
KRVRTD-R	WSFS-US
KRVT0K-R	HSNYX-US
KRVTYG-R	NTES-US
KRVW0H-R	NII-US
KRVX2J-R	CADE-US
KRVZ6L-R	JFTIX-US
KRW2T2-R	CS4927475-US
KRW4JR-R	MAUSY-US
KRW5QX-R	FUTURAC1-PE
KRW605-R	CR9CMW.W-US
KRW8SW-R	FIXIX-US
KRW924-R	AFLCIX-US
KRW9VX-R	CMCXF-US
KRWBXY-R	GSCPX-US
KRWH62-R	FADSX-US
KRWJ83-R	EWD-CA
KRWKG8-R	ACU-CA
KRWLSK-R	NWASX-US
KRWRQB-R	EDGW-US
KRWSSC-R	THICX-US
KRWTZJ-R	TMCVP-US
KRWVXF-R	GUPBX-US
KRWZ3J-R	FMRAX.XX1-US
KRX29M-R	MMAPF-US
KRXBTW-R	RANKF-US
KRXCDF-R	C4441217-US
KRXLF7-R	RWMGX-US
KRY26K-R	MCREF-US
KRY2HV-R	JAHEX-US
KRY2R2-R	CDRFX-US
KRY38L-R	OAMIX-US
KRYBQT-R	WRB.PRA-US
KRYBVY-R	FKIFX-US
KRYDVW-R	HTWYX-US
KRYK84-R	YMI-CA
KRYPD4-R	INVERNOVA-CL
KRYTSD-R	ISPCX-US
KRYYXD-R	PIAIF-US
KRZ9KQ-R	TEMP3-BR
KRZBMR-R	RY.PRD-CA
KRZCBF-R	SIMS-US
KRZJ31-R	RCM-US
KS00L1-R	EVLO-US
KS0L85-R	ECARN-MX
KS0LKG-R	QDXH-CA
KS0PWP-R	PEIRX-US
KS0RQG-R	UBS5012059-US
KS14R3-R	PNOTX-US
KS15T4-R	QLMLFX-US
KS18PY-R	MDNAX-US
KS1JYY-R	CSIVX-US
KS1VK7-R	FOIL-US
KS3K9B-R	VIGR1-BR
KS3L77-R	MDVXU-US
KS62M6-R	AFOAX-US
KS69KY-R	GB.WT-US
KS6B2F-R	BCINX-US
KS6FJS-R	UBS5018953-US
KS6KJN-R	FHFAX-US
KS6KNS-R	STSEY-US
KS787P-R	ASUAX-US
KS79V7-R	CRYO-US
KS8Q01-R	BMXC-US
KS8RVV-R	UBS5047986-US
KS9M7D-R	VXBB-US
KS9NKP-R	MS5041640-US
KS9S22-R	FHHFX-US
KS9V64-R	FNYQX-US
KSBG2F-R	HUSPF-US
KSBSQR-R	AGCASX-US
KSBY84-R	HDAAX-US
KSC7G1-R	RJSD-US
KSC8SB-R	SCRN-CA
KSCB0J-R	BSGSX-US
KSD2LC-R	NRGLX-US
KSF9J3-R	UBS5045807-US
KSFHX9-R	FEDX-US
KSHWVY-R	BIK.PRA-CA
KSJ4TN-R	LWOCX-US
KSJP6J-R	ECACU-US
KSJWGL-R	RC.PRC-US
KSKCJ5-R	CAPOX-US
KSKFP8-R	LOKNF-US
KSKT3B-R	CFVIW-US
KSL6SM-R	LTPZ-MX
KSLVBK-R	HSCHF-US
KSMG3R-R	FCORX-US
KSMRQ1-R	BIV.IV-US
KSMSS2-R	MJK.NV-US
KSN1CF-R	MQ-US
KSN6LH-R	HDSVX-US
KSN7MH-R	USMV.IV-US
KSNK7T-R	LVLYX-US
KSPL2N-R	WCVC-US
KSPRCS-R	SNLKY-US
KSPY8H-R	SASUN-MX
KSQ676-R	HHFAX-US
KSR7QP-R	STESX-US
KSRCG9-R	TCPC-US
KSRDJB-R	OAK-US
KSRNP7-R	UPMMY-US
KSRRL1-R	CVCBY-US
KSRSCT-R	SSETX-US
KSRZS0-R	DMCIF-US
KSS414-R	HFLSX-US
KSSCC7-R	BNKL-US
KSSGQH-R	RWDNX-US
KSSJVK-R	E.R-CA
KSSL0P-R	DNAD-US
KSSRGZ-R	DSGN-MX
KSSTBS-R	DTBL.IV-US
KST1T0-R	IGHAX-US
KST5Y0-R	IVR.PRA-US
KSTKSH-R	JRRRX-US
KSTVBS-R	BAC4032352-US
KSV4SY-R	JMCCF-US
KSV5TY-R	TAC-US
KSV7GJ-R	RCRIX-US
KSV7Z0-R	CHKJ-US
KSVB32-R	AICAX-US
KSVC53-R	MIGBX-US
KSVFF9-R	KWIIX-US
KSVHF7-R	IOECX-US
KSVJH8-R	FFRTX-US
KSVKZQ-R	CAKE.WT-CA
KSVLMB-R	FLO-US
KSVMPC-R	TEPIX-US
KSVPTF-R	RENE.XX1-US
KSVQWG-R	MDP-US
KSVRYH-R	CAF-CA
KSVV2K-R	MINY-US
KSVZR2-R	UBS4831749-US
KSW0NZ-R	COSGIX-US
KSW0T3-R	JPM4807250-US
KSW208-R	SCFCX-US
KSW3LT-R	PSOCX-US
KSW3QY-R	SVUIX-US
KSW4NV-R	MLMRX-US
KSW4SZ-R	SUSA.XX1-US
KSW5QW-R	PYCT-US
KSW6SX-R	HSLAX-US
KSW7VY-R	ELAMF-US
KSW8XZ-R	FAFSX-US
KSWB00-R	MDEFX-US
KSWD42-R	IRIX-US
KSWG84-R	VUSTX-US
KSWHB5-R	SFX-CA
KSWLJ8-R	ATPAQ-US
KSWML9-R	DINO-US
KSWN4V-R	GSHN-US
KSWQSD-R	TITUF-US
KSWRVF-R	ZCC.H-CA
KSWRZK-R	MRFGY-US
KSWSXG-R	MXSPF-US
KSWW1J-R	BOIRF-US
KSX54B-R	BCE.PRL-CA
KSX5X2-R	ELET1-BR
KSXCCC-R	UBS4956841-US
KSXG52-R	PHKIF-US
KSXWM3-R	IBMI-US
KSXZ8P-R	IFO-US
KSY6QX-R	DFPRX-US
KSYD22-R	GHNA-US
KSYFNM-R	JSALX-US
KSYH41-R	CALICHERAA-CL
KSYYK0-R	TNOIX-US
KSZ4NY-R	ILVCX-US
KSZ6HQ-R	WFGDX-US
KSZ6T0-R	HORI-US
KSZ7KR-R	VMVIX-US
KSZC68-R	AGRI11-BR
KSZJ30-R	MKS-US
KSZK51-R	AGO.PRB-US
KSZL72-R	GSOCX-US
KSZM93-R	GGOCX-US
KSZNC4-R	LWLL-US
KSZRK7-R	ZQKSQ-US
KSZTTF-R	LTWKX-US
KSZWTC-R	SAYPY-US
KSZXWD-R	NEFIO-US
KSZY8S-R	ARQT-US
KT012H-R	ATLC-US
KT024J-R	AGGRX-US
KT02V6-R	SITC.PRA-US
KT04Z8-R	PPSHY-US
KT07GP-R	VPRIF-US
KT0BNS-R	CMPGX-US
KT0D46-R	M962CH.W-US
KT0DSV-R	UCSO-US
KT0HZY-R	CCOMP-US
KT0K1Z-R	RYADX-US
KT0L40-R	VBK-US
KT0LPK-R	PDFHX-US
KT0N82-R	OROXF-US
KT0PB3-R	FOTAX-US
KT0QD4-R	NTPL-US
KT0RG5-R	VINGX-US
KT0S0Q-R	SND-US
KT0YVC-R	ACEYY-US
KT10ZF-R	PQNAX-US
KT133H-R	IGV-US
KT157K-R	IMMCQ-US
KT19HP-R	TLTZF-US
KT1FDG-R	HRRS-US
KT1M73-R	PGSAX-US
KT1SK8-R	NORVIBC1-PE
KT29T0-R	UBS4964963-US
KT2BLS-R	ASKE-US
KT2CJP-R	RYLGX-US
KT2D37-R	C4460380-US
KT2DLQ-R	FZIAX-US
KT2JVV-R	CFWH-US
KT2JZZ-R	XGC-CA
KT2N1Y-R	JTSBX-US
KT2TTJ-R	FAOVX-US
KT2WJ5-R	ENDISPC1-PE
KT2XL6-R	EGIE3-BR
KT2YTD-R	CASAIDEAS-CL
KT31VB-R	HMACX-US
KT36CQ-R	WSPABX-US
KT37W5-R	PPRWX-US
KT399K-R	CSWYF-US
KT3BNW-R	CINC-US
KT3GMQ-R	ORVCX-US
KT3HPR-R	SGTI-US
KT3HTW-R	NPNRX-US
KT3J45-R	DECAW-US
KT3M0Z-R	ECONX-US
KT3MYW-R	BHSIF-US
KT3R4Z-R	CMIM-US
KT485H-R	QRMNX-US
KT5GTZ-R	BAC4826914-US
KT5N98-R	JAGX-US
KT61P8-R	LIFRX-US
KT771H-R	ECTXF-US
KT8M25-R	FCS.PRC-CA
KT9W2Z-R	FAXTX-US
KTB4WH-R	JMSIX-US
KTB6WF-R	UBS5015924-US
KTB8R7-R	TMD.WT-CA
KTB9T8-R	FPEIX-US
KTBCYB-R	BMOIX-US
KTBFFS-R	GAOPX-US
KTBGHT-R	CDAY-US
KTCNRX-R	PWDCX-US
KTDJ0B-R	LWCL-US
KTDKBM-R	RY5030472-US
KTDMGP-R	CS5036789-US
KTF8BY-R	VESTF-US
KTFB1L-R	BINT-CL
KTFTWY-R	FBBGX-US
KTFZ63-R	FHSPX-US
KTG1B5-R	FPAQX-US
KTGF0H-R	BOJA-US
KTHDN5-R	MKO.WTA-CA
KTHR5C-R	MGI-CA
KTJ251-R	L.PRB-CA
KTJP2C-R	DSTX-US
KTK8MB-R	EBIZ-US
KTL7B3-R	FHOFX-US
KTLHK2-R	JPM4936455-US
KTLP0C-R	BUFD-US
KTLQBN-R	LDACX-US
KTMC2S-R	UMF.A-CA
KTMD7X-R	GWH.WT-US
KTMGJ3-R	MBRFF-US
KTMP1F-R	TMS.H-CA
KTMSCN-R	MDBKY-US
KTMV7G-R	WISYNCO-JM
KTN2BB-R	EBSIX-US
KTN893-R	BTCY-US
KTNLK1-R	CPTS12-BR
KTNNFW-R	RNGFF-US
KTPD1S-R	IVDG-US
KTPK4Q-R	NWSA-US
KTPKN6-R	RCWHX-US
KTPMT9-R	AGAAF-US
KTPTX6-R	XTAP-US
KTQ07C-R	KIII-US
KTQSR3-R	NHPHF-US
KTQT4H-R	CVSH34-BR
KTQW8K-R	CWC.RT.XX2-CA
KTR566-R	STOIX-US
KTRXS1-R	GNFTF-US
KTRYBL-R	DMPWW-US
KTRYV2-R	FEZ.IV-US
KTS215-R	MMQSX-US
KTS8YW-R	COBAX-US
KTSDQJ-R	BRTMX-US
KTSDYR-R	SDIG-US
KTSJ4V-R	XDOC-US
KTSKH4-R	AIRG-US
KTSM2P-R	DSGIX-US
KTSPN5-R	PCCOF-US
KTSQDX-R	YAY.P-CA
KTSTGW-R	BIPDX-US
KTSZ5F-R	NXSCF-US
KTT0CL-R	KPHWF-US
KTT304-R	TBF.IV-US
KTT6BC-R	FHERX-US
KTTMD0-R	BMGKX-US
KTTXFS-R	PQDPX-US
KTV03C-R	VSPRX-US
KTV4HM-R	RFAP-US
KTV9VT-R	GECCN-US
KTWKRH-R	FQALX-US
KTWZ0C-R	GMOLX-US
KTX2PY-R	SSHIX-US
KTX934-R	JLIHX-US
KTXDQN-R	CLSH-CA
KTXGF9-R	UOI-US
KTXHMG-R	SHNJF-US
KTXJF7-R	PWJCX-US
KTXV4N-R	KNOW.IV-US
KTXYM0-R	VZLA.WT-CA
KTXZP1-R	ALSAU-US
KTY1Z8-R	BU.RT-CA
KTY23D-R	NBKCF-US
KTY6W0-R	EWV.NV-US
KTYHD8-R	JCMAX-US
KTYMXN-R	RIET-US
KTYN1S-R	REGRX-US
KTZ2DQ-R	JASNW-US
KTZ7Z3-R	GLBGF-US
KTZ9TX-R	FICBX-US
KTZBWY-R	MEI-US
KTZCYZ-R	MCPH-US
KTZG31-R	ILFIX-US
KTZHVR-R	ISAGN-MX
KTZJ73-R	AZTCX-US
KTZLC5-R	PEQMX-US
KTZMF6-R	TFRBX-US
KTZNH7-R	QEMAX-US
KTZPK8-R	DPER-US
KTZPVK-R	WLCO-CA
KTZRPB-R	CNR.XX1-US
KTZTTD-R	AMG-CA
KTZWYG-R	PRRR-US
KTZX2L-R	IRSB-US
KTZY0H-R	HBEXF-US
KV008P-R	MDD-US
KV06JR-R	WCIG-US
KV08NT-R	SLRW-US
KV09QV-R	GO.XX2-CA
KV0B14-R	NFNT.UT-US
KV0FZZ-R	DNLDX-US
KV0H20-R	LTFBX-US
KV0J41-R	JNJ-US
KV0K62-R	RAD-US
KV0MB4-R	NDMAX-US
KV0PG6-R	INRD-US
KV0SN9-R	BEA-CA
KV0WVD-R	SPTM-US
KV0XXF-R	NHMAX-US
KV113J-R	VIPV-US
KV1DTW-R	BKLRF-US
KV1GYY-R	NZTSF-US
KV1KRN-R	REET-US
KV1N93-R	DPNEF-US
KV1VP9-R	COLOF-US
KV1X8V-R	EQLT-US
KV21DV-R	NGPE-CA
KV222H-R	SHO.PRA-US
KV234J-R	CLVLX-US
KV258L-R	WPP.H-CA
KV25DQ-R	IGLB-US
KV294B-R	RIBEX-US
KV2BLR-R	CFIRLLAIMA-CL
KV2CNS-R	NWMD-US
KV2JHG-R	STPL-CA
KV2L1Z-R	HUSI.PRH-US
KV2NWQ-R	IPPIF-US
KV30XD-R	FSTF-US
KV323K-R	DSMLX-US
KV331G-R	CVBT-US
KV33M0-R	IHSFX-US
KV368L-R	IEMG-US
KV37FQ-R	PMYRX-US
KV38CM-R	FOUR.XX1-US
KV3BHP-R	NAN-CA
KV3CKQ-R	SYD-CA
KV3K10-R	MXBPX-US
KV3M0Y-R	CEMIX-US
KV3N2Z-R	NGELF-US
KV3Q71-R	VSTI-US
KV3R92-R	TDHSY-US
KV3SC3-R	WMDL-US
KV3TF4-R	FCBSX-US
KV3W5V-R	VRNA-US
KV3YP8-R	LBHIX-US
KV40YG-R	KYUS-US
KV41WC-R	POXCX-US
KV464H-R	WBSNX-US
KV476J-R	AGRIX-US
KV49BL-R	CIIG.XX1-US
KV4BDM-R	INT-US
KV4FLQ-R	GNCGF-US
KV4GNR-R	IBGIX-US
KV4MZX-R	LUP.XX1-CA
KV4N0Y-R	TLTD.NV-US
KV4NKG-R	RREMX-US
KV4P1Y-R	PSBMX-US
KV4R60-R	CBCBX-US
KV4XJ5-R	VLXC-US
KV51S9-R	TIKRF-US
KV53XC-R	CBAT-US
KV54ZD-R	PCHM-US
KV585H-R	AWI-CA
KV597J-R	SSPIX-US
KV5B9K-R	FCON-US
KV5CNW-R	HCVI-US
KV5HMQ-R	EEKAF-US
KV5HRV-R	IDX-US
KV5X0Q-R	DGLT-US
KV5ZP9-R	IYIBX-US
KV64WB-R	PPKTF-US
KV6BS1-R	FCCTX-US
KV6NGF-R	WBIF-US
KV6PDB-R	FHJVX-US
KV6S1X-R	CBOU-US
KV6T82-R	NMKEF-US
KV6XB1-R	NSBCX-US
KV6XMB-R	EXCVV-US
KV72N6-R	CKHGF-US
KV74XD-R	EFGXY-US
KV7B3F-R	DG.UT-CA
KV7C6H-R	HAJ-CA
KV7D7H-R	SGAMY-US
KV7DS0-R	VDSRX-US
KV7HW0-R	CRFAX-US
KV7J48-R	CTTMF-US
KV7MPQ-R	SGYPQ-US
KV7P98-R	FBOGX-US
KV7PFD-R	PDYAX-US
KV7PGF-R	HLAGF-US
KV7RLH-R	APUSX-US
KV7RYV-R	PCSSX-US
KV7T0W-R	SDK-US
KV81H3-R	ZGLDF-US
KV82K4-R	TEMMX-US
KV82P8-R	CEMWX-US
KV88DT-R	RODI40-US
KV8DFQ-R	CBSHX-US
KV8VNH-R	SLRX-US
KV8ZTJ-R	BCNTF-US
KV9SYW-R	NCFFF-US
KV9V95-R	BZCIX-US
KV9X4Z-R	LITH-CA
KV9XLD-R	AOUIX-US
KVB0C2-R	OUS.WT-CA
KVB4WG-R	UBS5014836-US
KVB6R8-R	ARINX-US
KVB82K-R	GBMRF-US
KVBF4G-R	ZEOIX-US
KVC3L7-R	TGGR-CA
KVCH5G-R	MRGYX-US
KVCV31-R	UBS5029945-US
KVD5RC-R	NORT20.XX1-US
KVDKCM-R	BUFQ-US
KVDMGN-R	UBS4929301-US
KVDS12-R	RY4573548-US
KVF0LD-R	INGYY-US
KVFBZG-R	BCS5009947-US
KVFDZD-R	UBS4908936-US
KVFTWX-R	JESSX-US
KVG9K3-R	OYEIX-US
KVGBN5-R	LILY34-BR
KVGM4D-R	GCRSF-US
KVJ20W-R	FCKT2L.W-US
KVJ7RF-R	VGSBX-US
KVJFN4-R	TMC-CA
KVJP6G-R	SGPGX-US
KVKBVG-R	AISOX-US
KVLVQW-R	EMPAX-US
KVMT18-R	UIVAX-US
KVMYVY-R	GIBBF-US
KVNBG5-R	ICPB-CA
KVPLVB-R	CLLS-US
KVPX28-R	QUAIF-US
KVQ0RV-R	JEEEX-US
KVQ5LJ-R	OGRCX-US
KVQF0Q-R	HSDTX-US
KVQPT7-R	SUNL.WT-US
KVQXW2-R	CBRRX-US
KVS5RR-R	PPDRX-US
KVSG0R-R	SEER-US
KVSL4R-R	JRNRX-US
KVT358-R	MTXXY-US
KVT4LN-R	AIDYX-US
KVTBGB-R	IDXNX-US
KVTWHV-R	FENRX-US
KVV2X1-R	MBPLX-US
KVV689-R	MOXC-US
KVVHYP-R	VWSIX-US
KVVN6T-R	IACC-US
KVVTT7-R	HMTXF-US
KVVTYC-R	SWET1-BR
KVWT9S-R	PRFAX-US
KVX1S0-R	ICSVX-US
KVX614-R	MXXEF-US
KVX735-R	IPHSX-US
KVX856-R	GMI.NV-US
KVXHH9-R	SHMAY-US
KVXKMC-R	YNVYF-US
KVXMSG-R	FPRX-US
KVXNVH-R	NWGKX-US
KVXWS6-R	MIDF-US
KVXYLZ-R	GQFIX-US
KVY0HT-R	OSFIX-US
KVY0LX-R	PGX.NV-US
KVY2LV-R	ADARY-US
KVY2S0-R	FMJMX-US
KVY5DK-R	NTTHF-US
KVYGB6-R	ISRJF-US
KVYHXR-R	AIFM-US
KVYK3X-R	FKMRX-US
KVYLQG-R	TAJIF-US
KVYPTG-R	APTS65-US
KVZ24F-R	SWISF-US
KVZ59H-R	FAZZ-US
KVZD32-R	ENCR-US
KVZDRQ-R	CRRTF-US
KW01BP-R	JLAEX-US
KW0LF7-R	DGLYX-US
KW0Y5N-R	DVCTX-US
KW109Q-R	MANKX-US
KW1F33-R	BWW-US
KW1GLK-R	NWAGX-US
KW1J96-R	EPS.NV-US
KW1K73-R	DVRLX-US
KW1LF8-R	LCMAX-US
KW1LVP-R	EAIN34-BR
KW1TSD-R	PAFTX-US
KW218P-R	TRXT.IV-US
KW22GV-R	ESGB-US
KW286D-R	MXBKX-US
KW2G22-R	HDVCX-US
KW2PYQ-R	ZIG-US
KW2QVL-R	ROOOF-US
KW2RPD-R	BLO-CA
KW2Z1K-R	ALTL.XX1-US
KW35V4-R	BKMPX-US
KW3C9F-R	PREUX-US
KW3F9C-R	AFCHX-US
KW3H55-R	FRC.PRM-US
KW3K0Z-R	SCLN-US
KW3L30-R	ARIIX-US
KW3QC4-R	CTCK-US
KW3RF5-R	LGN-CA
KW3VM8-R	AEG-US
KW3WP9-R	PRFT-US
KW432H-R	JKHY-US
KW444J-R	BSX-CA
KW46DQ-R	XXJZA-US
KW49GP-R	QBEIF-US
KW49LT-R	CBGL-US
KW4CLR-R	JBTC-US
KW4FVY-R	WMPN.XX1-US
KW4GSV-R	AANPX-US
KW4KHG-R	GWGH20-US
KW4KZY-R	SCD-US
KW4L42-R	KURRY-US
KW4N40-R	DBMG-US
KW4Q82-R	CDBCX-US
KW4RB3-R	NEUN-US
KW4SD4-R	CHY-CA
KW4TG5-R	GLLSX-US
KW4WL7-R	OPMNX-US
KW4ZSB-R	HAHAX-US
KW51XD-R	ALMBX-US
KW52ZF-R	QAACX-US
KW541G-R	FKSTX-US
KW557M-R	WILYY-US
KW55CR-R	ORSNR-US
KW565J-R	IPGOF-US
KW569N-R	JYSKY-US
KW57CP-R	MYRWX-US
KW5P2Z-R	NZRFF-US
KW5QVP-R	MPOAX-US
KW635N-R	ENTFW-US
KW63DW-R	CCCTX-US
KW647P-R	NOW.WT-CA
KW6BBL-R	SUR.XX1-CA
KW6BHR-R	MDCEX-US
KW6JQS-R	QUILICURA-CL
KW6M54-R	DAOOW-US
KW6PJF-R	INFSY-US
KW6Q1Y-R	IEYBX-US
KW73VB-R	ARFRX-US
KW74XC-R	CGQ-VE
KW751H-R	NHICX-US
KW79R1-R	XNAFX-US
KW7C9K-R	DGLPQ-US
KW7FFM-R	FIIOX-US
KW7FKR-R	CRDE-US
KW7GHN-R	CGIUF-US
KW7LRS-R	PV-CA
KW7R0X-R	OPAMX-US
KW7R51-R	DYNV-US
KW7T4Z-R	BRMLL-US
KW7VC4-R	JMSDX-US
KW7WF5-R	MCLGX-US
KW7YF3-R	DFSVX-US
KW80K5-R	RCBSX-US
KW860G-R	RY.NOQ-CA
KW880D-R	CYNXF-US
KW892F-R	CYUR-US
KW8B4G-R	RLNIY-US
KW8FBK-R	AVFP-US
KW8GPW-R	LGVCU-US
KW8QXV-R	VBIV-US
KW8V4Z-R	PLCNX-US
KW8W5Z-R	PTDPX-US
KW8X80-R	GCAN.XX1-US
KW8ZD2-R	GAUCX-US
KW91J4-R	FSMIX-US
KW92L5-R	SSHZ-US
KW937T-R	EFECX-US
KW94Q7-R	GRDM-CA
KW95S8-R	GMSL-US
KW95XD-R	LIM.XX2-CA
KW98ZC-R	ASDZF-US
KW9BQ1-R	BBPPQ-US
KW9C3F-R	SKCO-US
KW9F7H-R	SPXC-US
KW9JFL-R	BEQAX-US
KW9LZ1-R	BCS4928420-US
KW9V0W-R	AVNBF-US
KW9XVM-R	REZZF-US
KW9ZTJ-R	ZFH-CA
KWB0C1-R	ACNNF-US
KWBPNP-R	MNTWF-US
KWBRXW-R	FCNH-US
KWBSVS-R	DHSM-US
KWBTXT-R	BMM-CA
KWBVLG-R	GTT-CA
KWBVZV-R	CHR-CA
KWBW3Z-R	VODOY-US
KWBYF6-R	MJEM-CA
KWC32Q-R	ICI.P-CA
KWC3G2-R	ACTCOMMA-MX
KWC4N7-R	MXLMX-US
KWCB3J-R	HRIRX-US
KWCF5H-R	CTWSO-US
KWCJ7G-R	CPDV-US
KWCMFK-R	SURVF-US
KWCPPR-R	SEM-US
KWCQRS-R	NSR.WT.XX1-CA
KWCTTR-R	SOT.PRA-CA
KWD3C0-R	RGLSF-US
KWD40N-R	CIVI.XX1-US
KWD53Q-R	APMRX-US
KWDWB7-R	RPDH-CA
KWDY61-R	WCMDX-US
KWF8L3-R	SLD.H-CA
KWF93M-R	FHD-CA
KWFSVW-R	MEXSN-MX
KWFYD8-R	PARLF-US
KWG390-R	ERBIX-US
KWG5PB-R	SEQIF-US
KWGF4K-R	AVGDF-US
KWGQLQ-R	MS4959345-US
KWGRJM-R	NTEDPE6-MX
KWHDXC-R	UBS4931376-US
KWHP9H-R	FWDI-US
KWHZ74-R	SBIAX-US
KWJG0G-R	UBS4677780-US
KWJHW8-R	PMNMX-US
KWJNDN-R	UBS5042842-US
KWKJ9Q-R	PNDFF-US
KWKLGT-R	RVIC-US
KWKM3F-R	UBS4927443-US
KWLFK2-R	NOGCX-US
KWLHP4-R	EIIMX-US
KWLHT8-R	C4975624-US
KWLL2G-R	UBS5015389-US
KWLR5D-R	BSTIX-US
KWLS6D-R	HBMIX-US
KWLVRW-R	GGNPX-US
KWM2XT-R	C4978151-US
KWM80R-R	RBVA11-BR
KWMBJ5-R	UBS4900541-US
KWMDYJ-R	IUVL-PE
KWMGXF-R	PWLDX-US
KWNJFY-R	AROBF-US
KWNPW6-R	NSP-CA
KWP353-R	JASSX-US
KWPN2H-R	OTC-CA
KWPQ9N-R	FGFWX-US
KWPZVY-R	IPXAF-US
KWR1QS-R	PZW-CA
KWR2TV-R	FPXE-US
KWRV7J-R	VCOAX-US
KWRZHN-R	LAFSX-US
KWT1NS-R	WVE-US
KWT2MQ-R	CCTHX-US
KWT5XX-R	NIKLF-US
KWT7JG-R	MSSHX-US
KWV369-R	PGFY-US
KWVVLZ-R	AEQCX-US
KWW403-R	FSMDX-US
KWWC2Z-R	ATGSX-US
KWXF3Z-R	JIHCX-US
KWXP6T-R	USMHF-US
KWYDWS-R	BCSF-US
KWZ8HK-R	HFQRX-US
KWZD75-R	FMGIX-US
KWZQ2Q-R	VWSAX-US
KWZT1L-R	GRUPF-US
KX0L0T-R	META-AR
KX0Q7X-R	HBG-CA
KX12Q0-R	LQDB-US
KX14KT-R	PDV.WT-CA
KX1J95-R	EMA.PRC-CA
KX1VZJ-R	NWJLX-US
KX1YBT-R	CLOEU-US
KX24R0-R	BIAVX-US
KX28QW-R	CURAX-US
KX2BHL-R	FMRHX-US
KX2CKM-R	ADBRF-US
KX2Z9S-R	GAMB-US
KX3L73-R	PMFYX-US
KX3NMF-R	MSACW-US
KX400H-R	SFPI-US
KX47GQ-R	TABAX-US
KX4J54-R	APTS54-US
KX4T1R-R	IZIAX-US
KX4W1P-R	WRPT-US
KX4ZDY-R	CTSDF-US
KX51K0-R	SFYX-US
KX545K-R	VOLT.XX3-US
KX549P-R	GTCIX-US
KX5CRX-R	VGIIX-US
KX5N95-R	IXJ.NV-US
KX5SZQ-R	SRXM34-BR
KX5TMB-R	ITRIX-US
KX5X8X-R	GGIEX-US
KX6G25-R	GEL-CA
KX6GBF-R	GLGUX-US
KX6GVY-R	RMGGY-US
KX6M42-R	MCINX-US
KX6N63-R	VYCBX-US
KX6ZZK-R	BST.RT-US
KX755L-R	VEDAX-US
KX77FS-R	V3AAN-MX
KX788L-R	NVEE-US
KX7QD8-R	PRL-CA
KX7T92-R	FTPDX-US
KX7WF4-R	SPFIX-US
KX7XH5-R	FGVAX-US
KX7YK6-R	FIDSX-US
KX84YD-R	UWRE-US
KX852J-R	DFPIF-US
KX864K-R	IMYN-US
KX884H-R	SNGRX-US
KX88DR-R	MGPUF-US
KX8B8K-R	RVALX-US
KX8CBL-R	SNJBX-US
KX8CQZ-R	LENTY-US
KX8JNR-R	EAGM-US
KX8MVV-R	FELTF-US
KX8MZZ-R	WFUSX-US
KX8R62-R	VIICQ-US
KX8S3Z-R	PRO.XX3-CA
KX8TB4-R	GICAX-US
KX8WB2-R	ZHYLF-US
KX8XD3-R	MDY-US
KX8YL8-R	NWAFX-US
KX8ZJ5-R	TVE-US
KX94VB-R	GTSBX-US
KX96ZD-R	LBCP-US
KX9C7J-R	RYZAX-US
KX9CCN-R	RPMT-US
KX9FCL-R	FSMEN-US
KX9HHN-R	VTEPF-US
KX9JKP-R	YASKF-US
KX9JTY-R	QLI-US
KX9KY0-R	LCW-US
KX9LTW-R	ATMCX-US
KX9PWV-R	GRKGF-US
KXB5DX-R	ASCDX-US
KXB7L0-R	KIM.PRL-US
KXBB2F-R	PUTKF-US
KXBGMV-R	JAEMX-US
KXBKJN-R	E40N-MX
KXBNQR-R	AUSVF-US
KXBPSS-R	IVRTX-US
KXBQHG-R	HHYAX-US
KXBRXV-R	RUTH-US
KXBWTM-R	TWMIF-US
KXBYTK-R	SBBC-US
KXBZL9-R	MMHEF-US
KXC4N6-R	URBI-MX
